x	y	Edep
-0.00546912	-0.0143045	0.0053
-0.0172929	-0.00265351	0.0053
0.0125105	0.00327388	0.0053
-0.0125852	-0.000386765	0.0053
0.00163976	0.00835272	0.0053
-0.00119594	0.0126868	0.0053
-0.0110935	-0.00497418	0.0053
0.00813822	0.00517517	0.0053
0.0286409	-0.0143329	0.0053
-0.031553	-0.00886719	0.0053
-0.000494686	0.00695079	0.0053
-0.020109	-0.0124744	0.0053
0.0141822	-0.0100213	0.0053
0.000700396	-0.00840158	0.0053
-0.00564495	0.0115041	0.0053
0.00962776	-0.0156497	0.0053
0.00593818	0.0205692	0.0053
-0.0135652	0.0182555	0.0053
-0.00770858	0.0139916	0.0053
0.0111805	0.0139955	0.0053
0.0123063	-0.00846246	0.0053
0.00757047	0.0138106	0.0053
0.00623849	-0.00274411	0.0053
0.0160341	0.00113576	0.0053
-0.0138622	8.04E-05	0.0053
-0.00473276	-0.00968755	0.0053
-0.0113211	-0.00701524	0.0053
0.00799012	0.00466452	0.0053
-0.0109741	0.0168154	0.0053
0.000686817	0.0056288	0.0053
0.00651141	-0.00137914	0.0053
0.0125363	0.0140938	0.0053
0.0142561	0.00186111	0.0053
0.00056584	-0.00648249	0.0053
-0.00786489	0.0011556	0.0053
-0.00928703	-0.00271252	0.0053
0.0105159	-0.0118107	0.0053
-0.00537036	-0.0039819	0.0053
-0.00559498	-0.0075985	0.0053
-0.00698578	-0.00931984	0.0053
0.00291555	0.0153924	0.0053
0.00325852	-0.0086104	0.0053
0.0187624	-0.0126191	0.0053
-0.00246943	0.0146567	0.0053
0.0028265	-0.00621812	0.0053
0.00894977	-0.0275315	0.0053
0.00697038	-0.00079362	0.0053
0.0130705	0.00504906	0.0053
-0.015889	-0.000919832	0.0053
-0.00683731	-0.00148469	0.0053
0.0109871	0.00855768	0.0053
-0.0108133	-0.011726	0.0053
-0.00673396	-0.0149754	0.0053
0.028907	-0.0185235	0.0053
0.0114708	-0.00756086	0.0053
-0.00356152	0.0130205	0.0053
-0.00880636	0.00246492	0.0053
-0.0148161	-0.000488303	0.0053
-0.00884378	-0.0105751	0.0053
0.0220316	-0.00811886	0.0053
-0.00305102	-0.0280419	0.0053
-0.0126736	-0.00863396	0.0053
0.0242841	0.00884509	0.0053
-0.00128385	-0.00519556	0.0053
-0.00320109	-0.00792002	0.0053
0.0152189	0.0125336	0.0053
-0.012386	-0.000363218	0.0053
0.00916003	-0.0105125	0.0053
0.00310759	-0.00846085	0.0053
-0.00731411	0.00630299	0.0053
-0.00315418	-0.0206413	0.0053
0.0156793	-0.00311165	0.0053
-0.015879	-0.00173885	0.0053
-0.000736076	-0.0114282	0.00529102
-0.010555	-0.00882746	0.00528244
-0.00314568	0.00747158	0.00528244
-0.00321569	-0.00874799	0.00528244
0.0121964	0.000645128	0.00528244
-0.00129879	0.006609	0.00528244
-0.0120793	0.00640274	0.00528244
0.00645748	0.0157768	0.00528244
-0.00446556	-0.0121185	0.00528244
0.0191142	-0.00385782	0.00528244
0.00138526	0.00713999	0.00528244
0.00249413	-0.0120398	0.00528244
0.0126739	0.00420789	0.00528244
0.000754153	-0.00681172	0.00528244
0.00018698	0.0148119	0.00528244
0.0055439	0.00125171	0.00528244
-0.00338319	0.0194608	0.00528244
