x	y	Edep
0.0136696	-0.00137235	0.00526488
-0.0111725	0.00983735	0.00526488
-0.0158622	0.0244213	0.00526488
-0.00705186	-0.0101597	0.00526488
0.0111226	0.00968238	0.00526488
0.00383358	0.0128278	0.00526488
-0.00426065	0.00821886	0.00526488
0.00504016	0.00140099	0.00526488
-0.016693	0.00929356	0.00526488
-0.0174255	0.0202302	0.00526488
0.028672	-0.014873	0.00526488
0.0134508	-0.0100464	0.00526488
0.00303028	-0.0085161	0.00526488
0.00538874	0.013284	0.00526488
-0.00801556	0.00857685	0.00526488
0.00218886	0.0090181	0.00526488
0.000391759	-0.00531663	0.00526488
0.001022	0.00866904	0.00526488
-0.00739634	-0.0162318	0.00526488
0.00228009	0.00914475	0.00526488
0.000342292	-0.0060366	0.00526488
0.00596778	-0.0151161	0.00526488
0.00490006	0.00810251	0.00526488
0.021566	0.00521985	0.00526488
0.00739714	0.00354707	0.00526488
-0.00583951	-0.0032639	0.00526488
0.00872587	-0.00176063	0.00526488
0.0105998	0.013831	0.00526488
0.000364778	0.00706863	0.00526488
0.00672181	-0.00352017	0.00526488
-0.0181277	0.00170175	0.00526488
0.00886305	0.0111166	0.00526488
-0.000976554	-0.0154901	0.00526488
0.0306698	0.00973146	0.00526488
